Dataset,NetworkType,c,SurplusPerNode
LastFM,Local,7.35,18.8169789160023
LastFM,Local,7.40833333333333,18.7469789160023
LastFM,Local,7.46666666666667,18.6769789160023
LastFM,Local,7.525,18.6069789160023
LastFM,Local,7.58333333333333,18.5369789160023
LastFM,Local,7.64166666666667,18.4669789160023
LastFM,Local,7.7,18.3969789160023
LastFM,Local,7.75833333333333,18.3269789160023
LastFM,Local,7.81666666666667,18.2569789160023
LastFM,Local,7.875,18.1869789160023
LastFM,Local,7.93333333333333,18.1169789160023
LastFM,Local,7.99166666666667,18.0469789160023
LastFM,Local,8.05,17.9769789160023
LastFM,Local,8.10833333333333,17.9069789160023
LastFM,Local,8.16666666666667,17.8369789160023
LastFM,Local,8.225,17.7669789160023
LastFM,Local,8.28333333333333,17.6969789160023
LastFM,Local,8.34166666666667,17.6269789160023
LastFM,Local,8.4,17.5569789160023
LastFM,Local,8.45833333333333,17.4869789160023
LastFM,Local,8.51666666666667,17.4169789160023
LastFM,Local,8.575,17.3469789160023
LastFM,Local,8.63333333333333,17.2769789160023
LastFM,Local,8.69166666666667,17.2069789160023
LastFM,Local,8.75,17.1369789160023
LastFM,Local,8.80833333333333,17.0669789160023
LastFM,Local,8.86666666666667,16.9969789160023
LastFM,Local,8.925,16.9269789160023
LastFM,Local,8.98333333333333,16.8569789160023
LastFM,Local,9.04166666666667,16.7869789160023
LastFM,Local,9.1,16.7169789160023
LastFM,Local,9.15833333333333,16.6469789160023
LastFM,Local,9.21666666666667,16.5769789160023
LastFM,Local,9.275,16.5069789160023
LastFM,Local,9.33333333333333,16.4369789160023
LastFM,Local,9.39166666666667,16.3669789160023
LastFM,Local,9.45,16.2969789160023
LastFM,Local,9.50833333333333,16.2269789160023
LastFM,Local,9.56666666666667,16.1569789160023
LastFM,Local,9.625,16.0869789160023
LastFM,Local,9.68333333333333,16.0169789160023
LastFM,Local,9.74166666666667,15.9469789160023
LastFM,Local,9.8,15.8769789160023
LastFM,Local,9.85833333333333,15.8069789160023
LastFM,Local,9.91666666666667,15.7369789160023
LastFM,Local,9.975,15.6669789160023
LastFM,Local,10.0333333333333,15.5969789160023
LastFM,Local,10.0916666666667,15.5269789160023
LastFM,Local,10.15,15.4569789160023
LastFM,Local,10.2083333333333,15.3869789160023
LastFM,Local,10.2666666666667,15.3169789160023
LastFM,Local,10.325,15.2469789160023
LastFM,Local,10.3833333333333,15.1769789160023
LastFM,Local,10.4416666666667,15.1069789160023
LastFM,Local,10.5,15.0369789160023
LastFM,Local,10.5583333333333,14.9669789160023
LastFM,Local,10.6166666666667,14.8969789160023
LastFM,Local,10.675,14.8269789160023
LastFM,Local,10.7333333333333,14.7569789160023
LastFM,Local,10.7916666666667,14.6869789160023
LastFM,Local,10.85,14.6169789160023
LastFM,Local,10.9083333333333,14.5469789160023
LastFM,Local,10.9666666666667,14.4769789160023
LastFM,Local,11.025,14.4069789160023
LastFM,Local,11.0833333333333,14.3369789160023
LastFM,Local,11.1416666666667,14.2669789160023
LastFM,Local,11.2,14.1969789160023
LastFM,Local,11.2583333333333,14.1269789160023
LastFM,Local,11.3166666666667,14.0569789160023
LastFM,Local,11.375,13.9869789160023
LastFM,Local,11.4333333333333,13.9169789160023
LastFM,Local,11.4916666666667,13.8469789160023
LastFM,Local,11.55,13.7769789160023
LastFM,Local,11.6083333333333,13.7069789160023
LastFM,Local,11.6666666666667,13.6369789160023
LastFM,Local,11.725,13.5669789160023
LastFM,Local,11.7833333333333,13.4969789160023
LastFM,Local,11.8416666666667,13.4269789160023
LastFM,Local,11.9,13.3569789160023
LastFM,Local,11.9583333333333,13.2869789160023
LastFM,Local,12.0166666666667,13.2169789160023
LastFM,Local,12.075,13.1469789160023
LastFM,Local,12.1333333333333,13.0769789160023
LastFM,Local,12.1916666666667,13.0069789160023
LastFM,Local,12.25,12.9369789160023
LastFM,Local,12.3083333333333,12.8669789160023
LastFM,Local,12.3666666666667,12.7969789160023
LastFM,Local,12.425,12.7269789160023
LastFM,Local,12.4833333333333,12.6569789160023
LastFM,Local,12.5416666666667,12.5869789160023
LastFM,Local,12.6,12.5169789160023
LastFM,Local,12.6583333333333,12.4469789160023
LastFM,Local,12.7166666666667,12.3769789160023
LastFM,Local,12.775,12.3069789160023
LastFM,Local,12.8333333333333,12.2369789160023
LastFM,Local,12.8916666666667,12.1669789160023
LastFM,Local,12.95,12.0969789160023
LastFM,Local,13.0083333333333,12.0269789160022
LastFM,Local,13.0666666666667,11.9569789160022
LastFM,Local,13.125,11.8869789160022
LastFM,Local,13.1833333333333,11.8169789160022
LastFM,Local,13.2416666666667,11.7469789160022
LastFM,Local,13.3,11.6769789160022
LastFM,Local,13.3583333333333,11.6069789160022
LastFM,Local,13.4166666666667,11.5369789160022
LastFM,Local,13.475,11.4669789160022
LastFM,Local,13.5333333333333,11.3969789160022
LastFM,Local,13.5916666666667,11.3269789160022
LastFM,Local,13.65,11.2569789160022
LastFM,Local,13.7083333333333,11.1869789160022
LastFM,Local,13.7666666666667,11.1169789160022
LastFM,Local,13.825,11.0469789160022
LastFM,Local,13.8833333333333,10.9769789160022
LastFM,Local,13.9416666666667,10.9069789160022
LastFM,Local,14,10.8369789160022
LastFM,Local,14.0583333333333,10.7669789160022
LastFM,Local,14.1166666666667,10.6969789160022
LastFM,Local,14.175,10.6269789160022
LastFM,Local,14.2333333333333,10.5569789160022
LastFM,Local,14.2916666666667,10.4869789160022
LastFM,Local,14.35,10.4169789160022
LastFM,Local,14.4083333333333,10.3469789160022
LastFM,Local,14.4666666666667,10.2769789160022
LastFM,Local,14.525,10.2069789160022
LastFM,Local,14.5833333333333,10.1369789160022
LastFM,Local,14.6416666666667,10.0669789160022
LastFM,Local,14.7,9.99697891600223
LastFM,Local,14.7583333333333,9.92697891600223
LastFM,Local,14.8166666666667,9.85697891600223
LastFM,Local,14.875,9.78697891600223
LastFM,Local,14.9333333333333,9.71697891600223
LastFM,Local,14.9916666666667,9.64697891600223
LastFM,Local,15.05,9.57697891600223
LastFM,Local,15.1083333333333,9.50697891600223
LastFM,Local,15.1666666666667,9.43697891600223
LastFM,Local,15.225,9.36697891600223
LastFM,Local,15.2833333333333,9.29697891600223
LastFM,Local,15.3416666666667,9.22697891600223
LastFM,Local,15.4,9.15697891600222
LastFM,Local,15.4583333333333,9.08697891600223
LastFM,Local,15.5166666666667,9.01697891600223
LastFM,Local,15.575,8.94697891600223
LastFM,Local,15.6333333333333,8.87697891600222
LastFM,Local,15.6916666666667,8.80697891600222
LastFM,Local,15.75,8.73697891600222
LastFM,Local,15.8083333333333,8.66697891600222
LastFM,Local,15.8666666666667,8.59697891600222
LastFM,Local,15.925,8.52697891600222
LastFM,Local,15.9833333333333,8.45697891600222
LastFM,Local,16.0416666666667,8.38697891600222
LastFM,Local,16.1,8.31697891600222
LastFM,Local,16.1583333333333,8.24697891600222
LastFM,Local,16.2166666666667,8.17697891600222
LastFM,Local,16.275,8.10697891600222
LastFM,Local,16.3333333333333,8.03697891600222
LastFM,Local,16.3916666666667,7.96697891600222
LastFM,Local,16.45,7.89697891600222
LastFM,Local,16.5083333333333,7.82697891600221
LastFM,Local,16.5666666666667,7.75697891600222
LastFM,Local,16.625,7.68697891600221
LastFM,Local,16.6833333333333,7.61697891600221
LastFM,Local,16.7416666666667,7.54697891600221
LastFM,Local,16.8,7.47697891600221
LastFM,Local,16.8583333333333,7.40697891600221
LastFM,Local,16.9166666666667,7.33697891600221
LastFM,Local,16.975,7.26697891600221
LastFM,Local,17.0333333333333,7.19697891600221
LastFM,Local,17.0916666666667,7.12697891600221
LastFM,Local,17.15,7.05697891600221
LastFM,Local,17.2083333333333,6.98697891600221
LastFM,Local,17.2666666666667,6.91697891600221
LastFM,Local,17.325,6.84697891600221
LastFM,Local,17.3833333333333,6.77697891600221
LastFM,Local,17.4416666666667,6.70697891600221
LastFM,Local,17.5,6.63697891600221
LastFM,Local,17.5583333333333,6.5669789160022
LastFM,Local,17.6166666666667,6.49697891600221
LastFM,Local,17.675,6.4269789160022
LastFM,Local,17.7333333333333,6.3569789160022
LastFM,Local,17.7916666666667,6.2869789160022
LastFM,Local,17.85,6.2169789160022
LastFM,Local,17.9083333333333,6.1469789160022
LastFM,Local,17.9666666666667,6.0769789160022
LastFM,Local,18.025,6.0069789160022
LastFM,Local,18.0833333333333,5.9369789160022
LastFM,Local,18.1416666666667,5.8669789160022
LastFM,Local,18.2,5.7969789160022
LastFM,Local,18.2583333333333,5.7269789160022
LastFM,Local,18.3166666666667,5.6569789160022
LastFM,Local,18.375,5.5869789160022
LastFM,Local,18.4333333333333,5.5169789160022
LastFM,Local,18.4916666666667,5.4469789160022
LastFM,Local,18.55,5.37697891600219
LastFM,Local,18.6083333333333,5.30697891600219
LastFM,Local,18.6666666666667,5.23697891600219
LastFM,Local,18.725,5.16697891600219
LastFM,Local,18.7833333333333,5.09697891600219
LastFM,Local,18.8416666666667,5.02697891600219
LastFM,Local,18.9,4.9569789160022
LastFM,Local,18.9583333333333,4.88697891600219
LastFM,Local,19.0166666666667,4.81697891600219
LastFM,Local,19.075,4.74697891600219
LastFM,Local,19.1333333333333,4.67697891600219
LastFM,Local,19.1916666666667,4.60697891600219
LastFM,Local,19.25,4.53697891600219
LastFM,Local,19.3083333333333,4.46697891600219
LastFM,Local,19.3666666666667,4.39697891600219
LastFM,Local,19.425,4.32697891600219
LastFM,Local,19.4833333333333,4.25697891600219
LastFM,Local,19.5416666666667,4.18697891600219
LastFM,Local,19.6,4.11697891600218
LastFM,Local,19.6583333333333,4.04697891600218
LastFM,Local,19.7166666666667,3.97697891600219
LastFM,Local,19.775,3.90697891600219
LastFM,Local,19.8333333333333,3.83697891600218
LastFM,Local,19.8916666666667,3.76697891600218
LastFM,Local,19.95,3.69697891600218
LastFM,Local,20.0083333333333,3.62697891600218
LastFM,Local,20.0666666666667,3.55697891600218
LastFM,Local,20.125,3.48697891600218
LastFM,Local,20.1833333333333,3.41697891600218
LastFM,Local,20.2416666666667,3.34697891600218
LastFM,Local,20.3,3.27697891600218
LastFM,Local,20.3583333333333,3.20697891600218
LastFM,Local,20.4166666666667,3.13697891600218
LastFM,Local,20.475,3.06697891600217
LastFM,Local,20.5333333333333,2.99697891600217
LastFM,Local,20.5916666666667,2.92697891600218
LastFM,Local,20.65,2.85697891600218
LastFM,Local,20.7083333333333,2.78697891600218
LastFM,Local,20.7666666666667,2.71697891600218
LastFM,Local,20.825,2.64697891600218
LastFM,Local,20.8833333333333,2.57697891600217
LastFM,Local,20.9416666666667,2.50697891600217
LastFM,Local,21,2.43697891600217
LastFM,Local,21.0583333333333,2.36697891600217
LastFM,Local,21.1166666666667,2.29697891600217
LastFM,Local,21.175,2.22697891600217
LastFM,Local,21.2333333333333,2.15697891600217
LastFM,Local,21.2916666666667,2.08697891600217
LastFM,Local,21.35,2.01697891600217
LastFM,Local,21.4083333333333,1.94697891600217
LastFM,Local,21.4666666666667,1.87697891600217
LastFM,Local,21.525,1.80697891600217
LastFM,Local,21.5833333333333,1.73697891600217
LastFM,Local,21.6416666666667,1.66697891600217
LastFM,Local,21.7,1.59697891600217
LastFM,Local,21.7583333333333,1.52697891600216
LastFM,Local,21.8166666666667,1.45697891600216
LastFM,Local,21.875,1.38697891600216
LastFM,Local,21.9333333333333,1.31697891600216
LastFM,Local,21.9916666666667,1.24697891600216
LastFM,Local,22.05,1.17697891600216
LastFM,Local,22.1083333333333,1.10697891600216
LastFM,Local,22.1666666666667,1.03697891600216
LastFM,Local,22.225,0.96697891600216
LastFM,Local,22.2833333333333,0.896978916002157
LastFM,Local,22.3416666666667,0.826978916002161
LastFM,Local,22.4,0.756978916002159
LastFM,Local,22.4583333333333,0.686978916002159
LastFM,Local,22.5166666666667,0.61697891600216
LastFM,Local,22.575,0.546978916002158
LastFM,Local,22.6333333333333,0.476978916002158
LastFM,Local,22.6916666666667,0.406978916002156
LastFM,Local,22.75,0.336978916002156
LastFM,Local,22.8083333333333,0.266978916002154
LastFM,Local,22.8666666666667,0.196978916002154
LastFM,Local,22.925,0.126978916002152
LastFM,Local,22.9833333333333,0.0569789160021524
LastFM,Local,23.0308157633351,0
LastFM,Local,23.0416666666667,-0.0130210839978505
LastFM,Local,23.1,-0.0830210839978495
LastFM,Local,23.1583333333333,-0.153021083997852
LastFM,Local,23.2166666666667,-0.223021083997848
LastFM,Local,23.275,-0.293021083997847
LastFM,Local,23.3333333333333,-0.36302108399785
LastFM,Local,23.3916666666667,-0.433021083997849
LastFM,Local,23.45,-0.503021083997852
LastFM,Local,23.5083333333333,-0.573021083997851
LastFM,Local,23.5666666666667,-0.643021083997854
LastFM,Local,23.625,-0.713021083997853
LastFM,Local,23.6833333333333,-0.783021083997856
LastFM,Local,23.7416666666667,-0.853021083997855
LastFM,Local,23.8,-0.923021083997858
LastFM,Local,23.8583333333333,-0.993021083997857
LastFM,Local,23.9166666666667,-1.06302108399786
LastFM,Local,23.975,-1.13302108399786
LastFM,Local,24.0333333333333,-1.20302108399786
LastFM,Local,24.0916666666667,-1.27302108399786
LastFM,Local,24.15,-1.34302108399786
LastFM,Local,24.2083333333333,-1.41302108399786
LastFM,Local,24.2666666666667,-1.48302108399786
LastFM,Local,24.325,-1.55302108399786
LastFM,Local,24.3833333333333,-1.62302108399786
LastFM,Local,24.4416666666667,-1.69302108399786
LastFM,Local,24.5,-1.76302108399786
LastFM,Local,24.5583333333333,-1.83302108399786
LastFM,Local,24.6166666666667,-1.90302108399786
LastFM,Local,24.675,-1.97302108399786
LastFM,Local,24.7333333333333,-2.04302108399787
LastFM,Local,24.7916666666667,-2.11302108399786
LastFM,Local,24.85,-2.18302108399787
LastFM,Local,24.9083333333333,-2.25302108399787
LastFM,Local,24.9666666666667,-2.32302108399787
LastFM,Local,25.025,-2.39302108399787
LastFM,Local,25.0833333333333,-2.46302108399786
LastFM,Local,25.1416666666667,-2.53302108399787
LastFM,Local,25.2,-2.60302108399787
LastFM,Local,25.2583333333333,-2.67302108399787
LastFM,Local,25.3166666666667,-2.74302108399787
LastFM,Local,25.375,-2.81302108399787
LastFM,Local,25.4333333333333,-2.88302108399787
LastFM,Local,25.4916666666667,-2.95302108399787
LastFM,Local,25.55,-3.02302108399787
LastFM,Local,25.6083333333333,-3.09302108399788
LastFM,Local,25.6666666666667,-3.16302108399787
LastFM,Local,25.725,-3.23302108399788
LastFM,Local,25.7833333333333,-3.30302108399788
LastFM,Local,25.8416666666667,-3.37302108399787
LastFM,Local,25.9,-3.44302108399787
LastFM,Local,25.9583333333333,-3.51302108399787
LastFM,Local,26.0166666666667,-3.58302108399788
LastFM,Local,26.075,-3.65302108399788
LastFM,Local,26.1333333333333,-3.72302108399788
LastFM,Local,26.1916666666667,-3.79302108399788
LastFM,Local,26.25,-3.86302108399788
LastFM,Local,26.3083333333333,-3.93302108399788
LastFM,Local,26.3666666666667,-4.00302108399788
LastFM,Local,26.425,-4.07302108399788
LastFM,Local,26.4833333333333,-4.14302108399788
LastFM,Local,26.5416666666667,-4.21302108399788
LastFM,Local,26.6,-4.28302108399788
LastFM,Local,26.6583333333333,-4.35302108399789
LastFM,Local,26.7166666666667,-4.42302108399788
LastFM,Local,26.775,-4.49302108399788
LastFM,Local,26.8333333333333,-4.56302108399788
LastFM,Local,26.8916666666667,-4.63302108399789
LastFM,Local,26.95,-4.70302108399788
LastFM,Local,27.0083333333333,-4.77302108399789
LastFM,Local,27.0666666666667,-4.84302108399789
LastFM,Local,27.125,-4.91302108399789
LastFM,Local,27.1833333333333,-4.98302108399789
LastFM,Local,27.2416666666667,-5.05302108399789
LastFM,Local,27.3,-5.12302108399789
LastFM,Local,27.3583333333333,-5.19302108399789
LastFM,Local,27.4166666666667,-5.26302108399789
LastFM,Local,27.475,-5.33302108399789
LastFM,Local,27.5333333333333,-5.40302108399789
LastFM,Local,27.5916666666667,-5.47302108399789
LastFM,Local,27.65,-5.54302108399789
LastFM,Local,27.7083333333333,-5.61302108399789
LastFM,Local,27.7666666666667,-5.68302108399789
LastFM,Local,27.825,-5.75302108399789
LastFM,Local,27.8833333333333,-5.82302108399789
LastFM,Local,27.9416666666667,-5.8930210839979
LastFM,Local,28,-5.96302108399789
LastFM,Local,28.0583333333333,-6.0330210839979
LastFM,Local,28.1166666666667,-6.1030210839979
LastFM,Local,28.175,-6.1730210839979
LastFM,Local,28.2333333333333,-6.2430210839979
LastFM,Local,28.2916666666667,-6.3130210839979
LastFM,Local,28.35,-6.3830210839979
LastFM,Local,28.4083333333333,-6.4530210839979
LastFM,Local,28.4666666666667,-6.5230210839979
LastFM,Local,28.525,-6.5930210839979
LastFM,Local,28.5833333333333,-6.6630210839979
LastFM,Local,28.6416666666667,-6.7330210839979
LastFM,Local,28.7,-6.8030210839979
LastFM,Local,28.7583333333333,-6.87302108399791
LastFM,Local,28.8166666666667,-6.9430210839979
LastFM,Local,28.875,-7.0130210839979
LastFM,Local,28.9333333333333,-7.0830210839979
LastFM,Local,28.9916666666667,-7.1530210839979
LastFM,Local,29.05,-7.22302108399791
LastFM,Local,29.1083333333333,-7.29302108399791
LastFM,Local,29.1666666666667,-7.36302108399791
LastFM,Local,29.225,-7.43302108399791
LastFM,Local,29.2833333333333,-7.50302108399791
LastFM,Local,29.3416666666667,-7.5730210839979
LastFM,Local,29.4,-7.64302108399791
LastFM,Local,29.4583333333333,-7.71302108399791
LastFM,Local,29.5166666666667,-7.78302108399791
LastFM,Local,29.575,-7.85302108399791
LastFM,Local,29.6333333333333,-7.92302108399791
LastFM,Local,29.6916666666667,-7.99302108399791
LastFM,Local,29.75,-8.06302108399791
LastFM,Local,29.8083333333333,-8.13302108399791
LastFM,Local,29.8666666666667,-8.20302108399791
LastFM,Local,29.925,-8.27302108399792
LastFM,Local,29.9833333333333,-8.34302108399792
LastFM,Local,30.0416666666667,-8.41302108399792
LastFM,Local,30.1,-8.48302108399792
LastFM,Local,30.1583333333333,-8.55302108399792
LastFM,Local,30.2166666666667,-8.62302108399791
LastFM,Local,30.275,-8.69302108399791
LastFM,Local,30.3333333333333,-8.76302108399792
LastFM,Local,30.3916666666667,-8.83302108399792
LastFM,Local,30.45,-8.90302108399792
LastFM,Local,30.5083333333333,-8.97302108399792
LastFM,Local,30.5666666666667,-9.04302108399792
LastFM,Local,30.625,-9.11302108399792
LastFM,Local,30.6833333333333,-9.18302108399792
LastFM,Local,30.7416666666667,-9.25302108399792
LastFM,Local,30.8,-9.32302108399793
LastFM,Local,30.8583333333333,-9.39302108399793
LastFM,Local,30.9166666666667,-9.46302108399792
LastFM,Local,30.975,-9.53302108399792
LastFM,Local,31.0333333333333,-9.60302108399792
LastFM,Local,31.0916666666667,-9.67302108399792
LastFM,Local,31.15,-9.74302108399792
LastFM,Local,31.2083333333333,-9.81302108399793
LastFM,Local,31.2666666666667,-9.88302108399793
LastFM,Local,31.325,-9.95302108399793
LastFM,Local,31.3833333333333,-10.0230210839979
LastFM,Local,31.4416666666667,-10.0930210839979
LastFM,Local,31.5,-10.1630210839979
LastFM,Local,31.5583333333333,-10.2330210839979
LastFM,Local,31.6166666666667,-10.3030210839979
LastFM,Local,31.675,-10.3730210839979
LastFM,Local,31.7333333333333,-10.4430210839979
LastFM,Local,31.7916666666667,-10.5130210839979
LastFM,Local,31.85,-10.5830210839979
LastFM,Local,31.9083333333333,-10.6530210839979
LastFM,Local,31.9666666666667,-10.7230210839979
LastFM,Local,32.025,-10.7930210839979
LastFM,Local,32.0833333333333,-10.8630210839979
LastFM,Local,32.1416666666667,-10.9330210839979
LastFM,Local,32.2,-11.0030210839979
LastFM,Local,32.2583333333333,-11.0730210839979
LastFM,Local,32.3166666666667,-11.1430210839979
LastFM,Local,32.375,-11.2130210839979
LastFM,Local,32.4333333333333,-11.2830210839979
LastFM,Local,32.4916666666667,-11.3530210839979
LastFM,Local,32.55,-11.4230210839979
LastFM,Local,32.6083333333333,-11.4930210839979
LastFM,Local,32.6666666666667,-11.5630210839979
LastFM,Local,32.725,-11.6330210839979
LastFM,Local,32.7833333333333,-11.7030210839979
LastFM,Local,32.8416666666667,-11.7730210839979
LastFM,Local,32.9,-11.8430210839979
LastFM,Local,32.9583333333333,-11.9130210839979
LastFM,Local,33.0166666666667,-11.9830210839979
LastFM,Local,33.075,-12.0530210839979
LastFM,Local,33.1333333333333,-12.1230210839979
LastFM,Local,33.1916666666667,-12.1930210839979
LastFM,Local,33.25,-12.263021083998
LastFM,Local,33.3083333333333,-12.3330210839979
LastFM,Local,33.3666666666667,-12.4030210839979
LastFM,Local,33.425,-12.4730210839979
LastFM,Local,33.4833333333333,-12.543021083998
LastFM,Local,33.5416666666667,-12.6130210839979
LastFM,Local,33.6,-12.683021083998
LastFM,Local,33.6583333333333,-12.753021083998
LastFM,Local,33.7166666666667,-12.823021083998
LastFM,Local,33.775,-12.8930210839979
LastFM,Local,33.8333333333333,-12.963021083998
LastFM,Local,33.8916666666667,-13.033021083998
LastFM,Local,33.95,-13.103021083998
LastFM,Local,34.0083333333333,-13.173021083998
LastFM,Local,34.0666666666667,-13.243021083998
LastFM,Local,34.125,-13.313021083998
LastFM,Local,34.1833333333333,-13.383021083998
LastFM,Local,34.2416666666667,-13.453021083998
LastFM,Local,34.3,-13.523021083998
LastFM,Local,34.3583333333333,-13.593021083998
LastFM,Local,34.4166666666667,-13.663021083998
LastFM,Local,34.475,-13.733021083998
LastFM,Local,34.5333333333333,-13.803021083998
LastFM,Local,34.5916666666667,-13.873021083998
LastFM,Local,34.65,-13.943021083998
LastFM,Local,34.7083333333333,-14.013021083998
LastFM,Local,34.7666666666667,-14.083021083998
LastFM,Local,34.825,-14.153021083998
LastFM,Local,34.8833333333333,-14.223021083998
LastFM,Local,34.9416666666667,-14.293021083998
LastFM,Local,35,-14.363021083998
Amazon,Local,0,27.0470709697904
Amazon,Local,0.0583333333333333,26.9770709697904
Amazon,Local,0.116666666666667,26.9070709697904
Amazon,Local,0.175,26.8370709697904
Amazon,Local,0.233333333333333,26.7670709697904
Amazon,Local,0.291666666666667,26.6970709697904
Amazon,Local,0.35,26.6270709697904
Amazon,Local,0.408333333333333,26.5570709697904
Amazon,Local,0.466666666666667,26.4870709697904
Amazon,Local,0.525,26.4170709697904
Amazon,Local,0.583333333333333,26.3470709697904
Amazon,Local,0.641666666666667,26.2770709697904
Amazon,Local,0.7,26.2070709697904
Amazon,Local,0.758333333333333,26.1370709697904
Amazon,Local,0.816666666666667,26.0670709697904
Amazon,Local,0.875,25.9970709697904
Amazon,Local,0.933333333333333,25.9270709697904
Amazon,Local,0.991666666666667,25.8570709697904
Amazon,Local,1.05,25.7870709697904
Amazon,Local,1.10833333333333,25.7170709697904
Amazon,Local,1.16666666666667,25.6470709697904
Amazon,Local,1.225,25.5770709697904
Amazon,Local,1.28333333333333,25.5070709697904
Amazon,Local,1.34166666666667,25.4370709697904
Amazon,Local,1.4,25.3670709697903
Amazon,Local,1.45833333333333,25.2970709697903
Amazon,Local,1.51666666666667,25.2270709697903
Amazon,Local,1.575,25.1570709697903
Amazon,Local,1.63333333333333,25.0870709697903
Amazon,Local,1.69166666666667,25.0170709697903
Amazon,Local,1.75,24.9470709697903
Amazon,Local,1.80833333333333,24.8770709697903
Amazon,Local,1.86666666666667,24.8070709697903
Amazon,Local,1.925,24.7370709697903
Amazon,Local,1.98333333333333,24.6670709697903
Amazon,Local,2.04166666666667,24.5970709697903
Amazon,Local,2.1,24.5270709697903
Amazon,Local,2.15833333333333,24.4570709697903
Amazon,Local,2.21666666666667,24.3870709697903
Amazon,Local,2.275,24.3170709697903
Amazon,Local,2.33333333333333,24.2470709697903
Amazon,Local,2.39166666666667,24.1770709697903
Amazon,Local,2.45,24.1070709697903
Amazon,Local,2.50833333333333,24.0370709697903
Amazon,Local,2.56666666666667,23.9670709697903
Amazon,Local,2.625,23.8970709697903
Amazon,Local,2.68333333333333,23.8270709697903
Amazon,Local,2.74166666666667,23.7570709697903
Amazon,Local,2.8,23.6870709697903
Amazon,Local,2.85833333333333,23.6170709697903
Amazon,Local,2.91666666666667,23.5470709697903
Amazon,Local,2.975,23.4770709697903
Amazon,Local,3.03333333333333,23.4070709697903
Amazon,Local,3.09166666666667,23.3370709697903
Amazon,Local,3.15,23.2670709697903
Amazon,Local,3.20833333333333,23.1970709697903
Amazon,Local,3.26666666666667,23.1270709697903
Amazon,Local,3.325,23.0570709697903
Amazon,Local,3.38333333333333,22.9870709697903
Amazon,Local,3.44166666666667,22.9170709697903
Amazon,Local,3.5,22.8470709697903
Amazon,Local,3.55833333333333,22.7770709697903
Amazon,Local,3.61666666666667,22.7070709697903
Amazon,Local,3.675,22.6370709697903
Amazon,Local,3.73333333333333,22.5670709697903
Amazon,Local,3.79166666666667,22.4970709697903
Amazon,Local,3.85,22.4270709697903
Amazon,Local,3.90833333333333,22.3570709697903
Amazon,Local,3.96666666666667,22.2870709697903
Amazon,Local,4.025,22.2170709697903
Amazon,Local,4.08333333333333,22.1470709697903
Amazon,Local,4.14166666666667,22.0770709697903
Amazon,Local,4.2,22.0070709697903
Amazon,Local,4.25833333333333,21.9370709697903
Amazon,Local,4.31666666666667,21.8670709697903
Amazon,Local,4.375,21.7970709697903
Amazon,Local,4.43333333333333,21.7270709697903
Amazon,Local,4.49166666666667,21.6570709697903
Amazon,Local,4.55,21.5870709697903
Amazon,Local,4.60833333333333,21.5170709697903
Amazon,Local,4.66666666666667,21.4470709697903
Amazon,Local,4.725,21.3770709697903
Amazon,Local,4.78333333333333,21.3070709697903
Amazon,Local,4.84166666666667,21.2370709697903
Amazon,Local,4.9,21.1670709697903
Amazon,Local,4.95833333333333,21.0970709697903
Amazon,Local,5.01666666666667,21.0270709697903
Amazon,Local,5.075,20.9570709697903
Amazon,Local,5.13333333333333,20.8870709697903
Amazon,Local,5.19166666666667,20.8170709697903
Amazon,Local,5.25,20.7470709697903
Amazon,Local,5.30833333333333,20.6770709697903
Amazon,Local,5.36666666666667,20.6070709697903
Amazon,Local,5.425,20.5370709697903
Amazon,Local,5.48333333333333,20.4670709697903
Amazon,Local,5.54166666666667,20.3970709697903
Amazon,Local,5.6,20.3270709697903
Amazon,Local,5.65833333333333,20.2570709697903
Amazon,Local,5.71666666666667,20.1870709697903
Amazon,Local,5.775,20.1170709697903
Amazon,Local,5.83333333333333,20.0470709697903
Amazon,Local,5.89166666666667,19.9770709697903
Amazon,Local,5.95,19.9070709697902
Amazon,Local,6.00833333333333,19.8370709697902
Amazon,Local,6.06666666666667,19.7670709697902
Amazon,Local,6.125,19.6970709697902
Amazon,Local,6.18333333333333,19.6270709697902
Amazon,Local,6.24166666666667,19.5570709697902
Amazon,Local,6.3,19.4870709697902
Amazon,Local,6.35833333333333,19.4170709697902
Amazon,Local,6.41666666666667,19.3470709697902
Amazon,Local,6.475,19.2770709697902
Amazon,Local,6.53333333333333,19.2070709697902
Amazon,Local,6.59166666666667,19.1370709697902
Amazon,Local,6.65,19.0670709697902
Amazon,Local,6.70833333333333,18.9970709697902
Amazon,Local,6.76666666666667,18.9270709697902
Amazon,Local,6.825,18.8570709697902
Amazon,Local,6.88333333333333,18.7870709697902
Amazon,Local,6.94166666666667,18.7170709697902
Amazon,Local,7,18.6470709697902
Amazon,Local,7.05833333333333,18.5770709697902
Amazon,Local,7.11666666666667,18.5070709697902
Amazon,Local,7.175,18.4370709697902
Amazon,Local,7.23333333333333,18.3670709697902
Amazon,Local,7.29166666666667,18.2970709697902
Amazon,Local,7.35,18.2270709697902
Amazon,Local,7.40833333333333,18.1570709697902
Amazon,Local,7.46666666666667,18.0870709697902
Amazon,Local,7.525,18.0170709697902
Amazon,Local,7.58333333333333,17.9470709697902
Amazon,Local,7.64166666666667,17.8770709697902
Amazon,Local,7.7,17.8070709697902
